CustomerID,Recency,Frequency,Monetary,FirstPurchase,LastPurchase,TotalItems,Country,TenureDays,AvgOrderValue
13560,7,1,174.37,2011-12-02 13:11:00,2011-12-02 13:11:00,64,United Kingdom,0,174.37
13561,216,11,1820.72,2010-02-28 13:42:00,2011-05-08 12:39:00,1136,United Kingdom,433,165.52
13562,82,8,4838.18,2010-01-14 16:33:00,2011-09-19 10:51:00,1603,United Kingdom,612,604.77
13563,84,2,777.53,2011-07-22 17:21:00,2011-09-16 14:45:00,209,United Kingdom,55,388.76
13564,144,37,17249.55,2009-12-02 11:55:00,2011-07-18 14:33:00,9251,United Kingdom,593,466.2
13565,19,3,414.8,2010-10-24 15:51:00,2011-11-20 14:33:00,260,United Kingdom,391,138.27
13566,41,5,1708.12,2010-03-10 12:22:00,2011-10-30 11:59:00,1266,United Kingdom,598,341.62
13567,428,4,1083.69,2010-06-16 12:48:00,2010-10-07 12:51:00,645,United Kingdom,113,270.92
13568,173,1,192.85,2011-06-19 14:42:00,2011-06-19 14:42:00,70,United Kingdom,0,192.85
13569,17,4,893.78,2010-10-07 13:05:00,2011-11-22 13:07:00,402,United Kingdom,411,223.44
13570,243,1,239.49,2011-04-10 13:36:00,2011-04-10 13:36:00,161,United Kingdom,0,239.49
13571,13,26,4546.54,2009-12-08 13:02:00,2011-11-27 10:47:00,3197,United Kingdom,718,174.87
13572,206,1,1384.25,2011-05-18 11:59:00,2011-05-18 11:59:00,534,United Kingdom,0,1384.25
13573,50,6,916.47,2010-03-12 16:06:00,2011-10-20 14:33:00,660,United Kingdom,586,152.74
13574,411,1,421.25,2010-10-24 13:28:00,2010-10-24 13:28:00,316,United Kingdom,0,421.25
13575,23,5,732.07,2011-06-16 14:24:00,2011-11-16 13:14:00,449,United Kingdom,152,146.41
13576,10,28,11551.74,2009-12-08 15:12:00,2011-11-29 15:34:00,4614,United Kingdom,721,412.56
13577,25,11,3489.28,2009-12-14 16:10:00,2011-11-14 15:19:00,1661,United Kingdom,699,317.21
13578,409,1,147.66,2010-10-26 13:44:00,2010-10-26 13:44:00,127,United Kingdom,0,147.66
13579,15,5,1539.04,2010-02-18 13:53:00,2011-11-25 08:41:00,764,United Kingdom,644,307.81
13580,406,1,107.75,2010-10-29 15:01:00,2010-10-29 15:01:00,45,United Kingdom,0,107.75
13581,309,2,280.53,2010-10-21 16:30:00,2011-02-03 14:41:00,119,United Kingdom,104,140.26
13582,390,2,241.68,2010-04-01 11:38:00,2010-11-15 11:34:00,106,United Kingdom,227,120.84
13583,156,2,1445.03,2010-01-29 13:53:00,2011-07-07 10:40:00,1097,United Kingdom,523,722.52
13584,307,3,392.45,2010-02-02 08:40:00,2011-02-06 12:49:00,363,United Kingdom,369,130.82
13585,531,3,684.54,2009-12-01 14:56:00,2010-06-27 12:33:00,1386,United Kingdom,207,228.18
13586,541,1,131.53,2010-06-16 13:47:00,2010-06-16 13:47:00,39,United Kingdom,0,131.53
13587,64,4,1673.5,2010-02-14 13:17:00,2011-10-07 12:31:00,664,United Kingdom,599,418.38
13588,16,9,2478.95,2011-03-29 15:53:00,2011-11-24 10:42:00,2606,United Kingdom,239,275.44
13589,15,6,1120.74,2009-12-06 10:26:00,2011-11-25 12:10:00,293,United Kingdom,719,186.79
13590,11,18,6349.59,2009-12-01 13:37:00,2011-11-28 12:54:00,5276,United Kingdom,726,352.76
13591,65,7,2093.94,2009-12-14 15:44:00,2011-10-06 12:26:00,850,United Kingdom,660,299.13
13592,36,4,247.96,2011-03-20 14:01:00,2011-11-04 09:49:00,84,United Kingdom,228,61.99
13593,108,14,5523.69,2010-03-02 16:36:00,2011-08-23 13:35:00,2190,United Kingdom,538,394.55
13594,53,2,533.32,2010-08-11 10:23:00,2011-10-18 10:19:00,396,United Kingdom,432,266.66
13595,517,3,818.22,2010-03-03 14:42:00,2010-07-11 12:36:00,353,United Kingdom,129,272.74
13596,6,2,697.04,2011-11-27 11:57:00,2011-12-04 12:01:00,406,United Kingdom,7,348.52
13597,400,2,396.71,2010-11-02 09:30:00,2010-11-04 14:54:00,231,United Kingdom,2,198.36
13598,47,5,789.59,2010-02-26 11:22:00,2011-10-23 14:28:00,401,United Kingdom,604,157.92
13599,1,33,10167.63,2009-12-01 12:30:00,2011-12-08 16:10:00,6494,United Kingdom,737,308.11
13600,312,2,518.42,2010-03-15 17:16:00,2011-01-31 15:27:00,599,United Kingdom,321,259.21
13601,45,4,1185.14,2010-06-11 15:03:00,2011-10-25 17:31:00,972,United Kingdom,501,296.29
13602,65,4,1025.17,2010-05-28 11:49:00,2011-10-06 11:47:00,538,United Kingdom,495,256.29
13603,26,1,164.34,2011-11-13 15:57:00,2011-11-13 15:57:00,164,United Kingdom,0,164.34
13604,659,1,717.62,2010-02-19 12:02:00,2010-02-19 12:02:00,242,United Kingdom,0,717.62
13605,387,2,522.67,2010-05-17 15:46:00,2010-11-17 17:16:00,425,United Kingdom,184,261.33
13606,29,3,280.54,2011-02-01 11:42:00,2011-11-10 17:46:00,279,United Kingdom,282,93.51
13607,40,2,1078.31,2010-11-02 11:48:00,2011-10-30 16:17:00,468,United Kingdom,362,539.16
13608,541,1,236.2,2010-06-17 12:28:00,2010-06-17 12:28:00,113,United Kingdom,0,236.2
13609,593,1,167.35,2010-04-25 13:26:00,2010-04-25 13:26:00,19,United Kingdom,0,167.35
13610,12,14,2175.88,2010-01-05 14:12:00,2011-11-27 15:38:00,909,United Kingdom,691,155.42
13611,89,10,3319.53,2009-12-03 07:57:00,2011-09-11 14:51:00,2002,United Kingdom,647,331.95
13612,633,1,818.29,2010-03-17 12:14:00,2010-03-17 12:14:00,444,United Kingdom,0,818.29
13613,453,5,1039.85,2010-02-17 12:40:00,2010-09-13 12:01:00,445,United Kingdom,207,207.97
13614,24,6,2359.19,2010-06-06 13:42:00,2011-11-15 14:47:00,828,United Kingdom,527,393.2
13615,319,8,6272.53,2010-01-28 15:43:00,2011-01-25 08:21:00,2910,United Kingdom,361,784.07
13616,568,2,288.1,2010-01-17 14:56:00,2010-05-20 12:59:00,175,United Kingdom,122,144.05
13617,40,8,1278.75,2010-08-01 15:23:00,2011-10-30 13:50:00,593,United Kingdom,454,159.84
13618,174,1,177.34,2011-06-19 11:09:00,2011-06-19 11:09:00,246,United Kingdom,0,177.34
13619,545,2,231.69,2010-02-03 14:16:00,2010-06-13 11:39:00,84,United Kingdom,129,115.84
13620,528,1,112.34,2010-06-29 15:02:00,2010-06-29 15:02:00,74,United Kingdom,0,112.34
13621,117,1,213.85,2011-08-15 08:26:00,2011-08-15 08:26:00,343,United Kingdom,0,213.85
13622,696,1,658.95,2010-01-12 13:22:00,2010-01-12 13:22:00,379,United Kingdom,0,658.95
13623,31,10,2566.49,2009-12-02 13:57:00,2011-11-09 12:00:00,1023,United Kingdom,706,256.65
13624,388,1,462.08,2010-11-16 13:43:00,2010-11-16 13:43:00,820,United Kingdom,0,462.08
13625,597,1,301.26,2010-04-22 10:50:00,2010-04-22 10:50:00,144,United Kingdom,0,301.26
13626,253,2,707.04,2010-11-25 16:12:00,2011-04-01 10:05:00,398,United Kingdom,126,353.52
13627,59,7,2245.9,2010-03-09 14:03:00,2011-10-11 14:20:00,1632,United Kingdom,581,320.84
13628,676,1,310.14,2010-02-01 14:44:00,2010-02-01 14:44:00,106,United Kingdom,0,310.14
13629,23,19,13370.86,2010-02-11 17:34:00,2011-11-16 13:21:00,7722,United Kingdom,642,703.73
13630,5,7,2031.78,2011-02-27 12:49:00,2011-12-04 15:16:00,1391,United Kingdom,280,290.25
13631,100,11,3070.42,2011-03-17 17:13:00,2011-09-01 09:57:00,467,United Kingdom,167,279.13
13632,25,8,3648.15,2010-04-07 10:59:00,2011-11-15 10:51:00,1639,United Kingdom,586,456.02
13634,33,16,5073.47,2010-01-10 14:26:00,2011-11-06 13:40:00,2096,United Kingdom,664,317.09
13635,68,4,2999.16,2009-12-01 09:46:00,2011-10-03 10:55:00,1884,United Kingdom,671,749.79
13636,37,5,949.12,2011-02-27 14:29:00,2011-11-03 10:30:00,592,United Kingdom,248,189.82
13637,52,3,810.5,2011-04-27 13:06:00,2011-10-18 13:32:00,409,United Kingdom,174,270.17
13638,16,1,122.64,2011-11-24 10:38:00,2011-11-24 10:38:00,93,United Kingdom,0,122.64
13639,74,2,1346.27,2010-09-29 10:05:00,2011-09-26 13:36:00,997,United Kingdom,362,673.14
13640,611,1,405.0,2010-04-07 15:33:00,2010-04-07 15:33:00,108,United Kingdom,0,405.0
13641,641,5,1016.47,2009-12-05 13:17:00,2010-03-09 07:37:00,1098,United Kingdom,93,203.29
13642,216,4,514.72,2010-10-03 12:23:00,2011-05-08 12:34:00,253,United Kingdom,217,128.68
13643,31,10,2156.77,2009-12-08 12:48:00,2011-11-08 15:37:00,902,United Kingdom,700,215.68
13644,16,4,2624.26,2011-08-26 11:53:00,2011-11-23 14:07:00,2067,United Kingdom,89,656.06
13645,120,1,252.1,2011-08-11 16:11:00,2011-08-11 16:11:00,158,United Kingdom,0,252.1
13646,400,2,326.25,2010-11-05 12:00:00,2010-11-05 12:13:00,79,United Kingdom,0,163.12
13647,10,8,3071.68,2010-04-15 12:55:00,2011-11-30 12:00:00,1803,United Kingdom,593,383.96
13648,400,8,1764.02,2009-12-01 18:13:00,2010-11-04 14:46:00,960,United Kingdom,337,220.5
13649,257,6,1678.88,2010-06-30 16:35:00,2011-03-28 11:51:00,863,United Kingdom,270,279.81
13650,17,10,3288.0,2010-01-26 08:44:00,2011-11-23 12:22:00,1746,United Kingdom,666,328.8
13651,35,3,226.85,2010-11-23 09:44:00,2011-11-04 14:59:00,62,United Kingdom,346,75.62
13652,46,5,2570.85,2010-02-25 17:37:00,2011-10-25 08:51:00,1570,United Kingdom,606,514.17
13653,488,1,152.2,2010-08-09 08:19:00,2010-08-09 08:19:00,72,United Kingdom,0,152.2
13654,43,11,6308.0,2009-12-02 11:43:00,2011-10-27 16:24:00,4762,United Kingdom,694,573.45
13655,114,6,2280.51,2010-04-27 09:59:00,2011-08-17 14:25:00,1225,United Kingdom,477,380.08
13656,165,4,1078.85,2010-04-23 12:50:00,2011-06-28 10:31:00,862,United Kingdom,430,269.71
13657,11,2,382.14,2011-05-22 12:35:00,2011-11-29 12:32:00,209,United Kingdom,190,191.07
13658,10,9,6025.5,2010-02-05 13:17:00,2011-11-30 10:13:00,2171,United Kingdom,662,669.5
13659,206,12,4894.88,2010-02-17 09:05:00,2011-05-18 12:37:00,2539,United Kingdom,455,407.91
13660,400,1,314.59,2010-11-04 16:10:00,2010-11-04 16:10:00,137,United Kingdom,0,314.59
13661,603,1,325.24,2010-04-15 14:58:00,2010-04-15 14:58:00,118,United Kingdom,0,325.24
13662,86,11,2250.11,2010-02-19 13:21:00,2011-09-15 12:04:00,1179,United Kingdom,572,204.56
13663,179,5,2047.51,2010-03-03 10:11:00,2011-06-13 15:44:00,893,United Kingdom,467,409.5
13665,386,3,1711.66,2010-07-23 13:29:00,2010-11-18 13:06:00,1652,United Kingdom,117,570.55
13666,60,5,127.9,2009-12-04 10:48:00,2011-10-10 15:39:00,54,United Kingdom,675,25.58
13667,149,1,305.02,2011-07-13 15:42:00,2011-07-13 15:42:00,154,United Kingdom,0,305.02
13668,3,35,13089.94,2009-12-11 14:28:00,2011-12-07 12:11:00,6133,United Kingdom,725,374.0
13669,51,3,413.55,2010-10-28 15:05:00,2011-10-20 09:32:00,393,United Kingdom,356,137.85
13670,75,1,349.7,2011-09-25 15:25:00,2011-09-25 15:25:00,282,United Kingdom,0,349.7
13671,395,1,194.95,2010-11-10 10:50:00,2010-11-10 10:50:00,107,United Kingdom,0,194.95
13672,301,3,419.92,2009-12-09 11:40:00,2011-02-11 13:53:00,138,United Kingdom,429,139.97
13673,19,2,396.92,2011-11-07 15:40:00,2011-11-21 12:11:00,119,United Kingdom,13,198.46
13674,433,1,240.68,2010-10-03 10:41:00,2010-10-03 10:41:00,102,United Kingdom,0,240.68
13675,151,2,486.82,2011-02-28 12:14:00,2011-07-11 12:57:00,330,United Kingdom,133,243.41
13676,539,2,243.9,2010-03-30 16:53:00,2010-06-18 17:30:00,104,United Kingdom,80,121.95
13677,405,2,556.19,2010-07-07 17:25:00,2010-10-31 11:32:00,218,United Kingdom,115,278.1
13678,152,1,232.6,2011-07-11 10:14:00,2011-07-11 10:14:00,924,United Kingdom,0,232.6
13679,494,3,281.26,2009-12-04 16:52:00,2010-08-03 12:13:00,102,United Kingdom,241,93.75
13680,1,12,11435.67,2009-12-04 14:14:00,2011-12-08 13:47:00,5252,United Kingdom,733,952.97
13681,18,4,827.83,2011-07-07 15:21:00,2011-11-22 11:13:00,360,United Kingdom,137,206.96
13682,187,1,59.5,2011-06-05 14:06:00,2011-06-05 14:06:00,10,United Kingdom,0,59.5
13683,458,1,258.6,2010-09-08 10:00:00,2010-09-08 10:00:00,180,United Kingdom,0,258.6
13684,286,4,596.98,2010-03-28 14:48:00,2011-02-27 10:13:00,235,United Kingdom,335,149.24
13685,3,7,3119.44,2011-10-10 12:59:00,2011-12-07 11:41:00,5056,United Kingdom,57,445.63
13686,183,3,409.04,2010-11-03 13:44:00,2011-06-10 09:10:00,378,United Kingdom,218,136.35
13687,438,1,11880.84,2010-09-27 16:30:00,2010-09-27 16:30:00,87167,United Kingdom,0,11880.84
13688,635,1,375.5,2010-03-14 14:11:00,2010-03-14 14:11:00,130,United Kingdom,0,375.5
13689,63,2,1259.5,2010-09-21 10:27:00,2011-10-07 13:21:00,722,United Kingdom,381,629.75
13690,59,1,172.25,2011-10-11 15:03:00,2011-10-11 15:03:00,67,United Kingdom,0,172.25
13691,396,1,212.78,2010-11-08 17:34:00,2010-11-08 17:34:00,145,United Kingdom,0,212.78
13692,25,5,3114.4,2010-10-15 13:28:00,2011-11-15 11:17:00,2101,United Kingdom,395,622.88
13693,374,9,2011.82,2009-12-07 11:29:00,2010-11-30 18:21:00,880,United Kingdom,358,223.54
13694,4,143,196482.81,2009-12-04 15:26:00,2011-12-06 09:32:00,189205,United Kingdom,731,1374.01
13695,31,16,2770.73,2010-05-11 11:07:00,2011-11-08 14:26:00,1791,United Kingdom,546,173.17
13696,422,3,2020.4,2010-02-11 14:17:00,2010-10-14 09:44:00,552,United Kingdom,244,673.47
13697,39,1,151.3,2011-11-01 09:14:00,2011-11-01 09:14:00,177,United Kingdom,0,151.3
13698,597,2,465.53,2010-01-27 09:02:00,2010-04-22 11:52:00,231,United Kingdom,85,232.76
13699,155,2,764.15,2010-06-07 13:03:00,2011-07-07 16:51:00,219,United Kingdom,395,382.08
13700,26,13,2613.46,2010-02-07 10:53:00,2011-11-13 13:00:00,2809,United Kingdom,644,201.04
13701,447,1,161.0,2010-09-19 12:39:00,2010-09-19 12:39:00,80,United Kingdom,0,161.0
13702,446,1,135.18,2010-09-20 11:40:00,2010-09-20 11:40:00,74,United Kingdom,0,135.18
13703,318,2,425.56,2010-10-20 13:11:00,2011-01-25 13:10:00,128,United Kingdom,96,212.78
13704,5,9,2308.06,2011-09-12 14:40:00,2011-12-04 15:13:00,1531,United Kingdom,83,256.45
13705,8,7,2035.33,2010-03-25 17:19:00,2011-12-02 12:32:00,1009,United Kingdom,616,290.76
13706,303,2,631.17,2010-03-23 09:18:00,2011-02-10 09:21:00,301,United Kingdom,324,315.58
13707,267,5,3365.86,2010-06-21 11:57:00,2011-03-17 18:03:00,2210,United Kingdom,269,673.17
13708,271,1,296.88,2011-03-13 13:46:00,2011-03-13 13:46:00,306,United Kingdom,0,296.88
13709,4,18,7591.75,2010-01-11 10:40:00,2011-12-06 10:28:00,4130,United Kingdom,693,421.76
13710,32,3,509.52,2010-04-06 12:54:00,2011-11-08 08:16:00,336,United Kingdom,580,169.84
13711,219,9,1792.26,2009-12-15 19:04:00,2011-05-05 10:31:00,819,United Kingdom,505,199.14
13712,247,2,766.42,2010-04-08 11:16:00,2011-04-07 12:33:00,1128,United Kingdom,364,383.21
13713,408,3,743.26,2010-05-05 16:48:00,2010-10-27 16:18:00,286,United Kingdom,174,247.75
13714,465,1,161.35,2010-08-31 13:57:00,2010-08-31 13:57:00,50,United Kingdom,0,161.35
13715,281,17,8483.29,2010-03-11 15:33:00,2011-03-03 19:21:00,4934,United Kingdom,357,499.02
13716,269,1,138.28,2011-03-15 13:49:00,2011-03-15 13:49:00,138,United Kingdom,0,138.28
13717,32,8,1763.3,2010-08-11 09:40:00,2011-11-07 14:13:00,2144,United Kingdom,453,220.41
13718,246,2,306.55,2011-02-17 11:58:00,2011-04-07 13:24:00,173,United Kingdom,49,153.28
13719,15,11,2815.25,2010-05-17 14:36:00,2011-11-24 15:26:00,1599,United Kingdom,556,255.93
13720,117,4,799.9,2011-03-30 09:17:00,2011-08-15 12:46:00,501,United Kingdom,138,199.98
13721,36,2,741.54,2010-11-09 17:59:00,2011-11-03 14:05:00,512,United Kingdom,358,370.77
13722,132,10,5635.41,2010-03-03 14:13:00,2011-07-31 12:44:00,3059,United Kingdom,514,563.54
13723,217,6,1209.2,2010-04-07 14:32:00,2011-05-06 17:04:00,629,United Kingdom,394,201.53
13724,637,1,213.01,2010-03-12 15:28:00,2010-03-12 15:28:00,130,United Kingdom,0,213.01
13725,50,8,1980.56,2011-02-04 12:18:00,2011-10-21 10:03:00,806,United Kingdom,258,247.57
13726,39,2,1079.66,2011-08-31 11:06:00,2011-11-01 10:49:00,1054,United Kingdom,61,539.83
13727,29,8,1080.05,2009-12-09 13:25:00,2011-11-11 09:46:00,370,United Kingdom,701,135.01
13728,37,16,2855.17,2009-12-09 17:13:00,2011-11-03 10:49:00,1269,United Kingdom,693,178.45
13729,436,3,724.73,2010-01-24 14:57:00,2010-09-30 10:44:00,419,United Kingdom,248,241.58
13730,136,2,752.6,2011-07-01 12:47:00,2011-07-27 08:35:00,488,United Kingdom,25,376.3
13731,219,2,610.59,2011-04-07 10:10:00,2011-05-04 14:33:00,278,United Kingdom,27,305.3
13732,28,1,491.86,2011-11-11 15:49:00,2011-11-11 15:49:00,498,United Kingdom,0,491.86
13733,411,2,487.03,2009-12-04 15:28:00,2010-10-25 12:18:00,335,United Kingdom,324,243.52
13734,509,4,6701.64,2010-04-16 08:42:00,2010-07-19 12:04:00,303,United Kingdom,94,1675.41
13735,25,13,9813.22,2009-12-13 13:31:00,2011-11-15 11:14:00,4158,United Kingdom,701,754.86
13736,5,7,2766.21,2009-12-06 12:07:00,2011-12-04 15:19:00,1552,United Kingdom,728,395.17
13737,200,1,339.6,2011-05-23 16:32:00,2011-05-23 16:32:00,125,United Kingdom,0,339.6
13738,396,1,440.93,2010-11-08 15:23:00,2010-11-08 15:23:00,240,United Kingdom,0,440.93
13739,18,2,292.2,2010-06-30 10:25:00,2011-11-21 13:35:00,76,United Kingdom,509,146.1
13740,241,5,1597.77,2009-12-02 12:22:00,2011-04-13 10:32:00,991,United Kingdom,496,319.55
13741,72,3,668.43,2011-05-06 13:43:00,2011-09-29 09:19:00,218,United Kingdom,145,222.81
13742,17,12,3131.02,2011-01-23 14:59:00,2011-11-23 11:07:00,1124,United Kingdom,303,260.92
13743,3,7,1341.6,2011-03-25 14:46:00,2011-12-07 10:09:00,1776,United Kingdom,256,191.66
13744,95,2,1156.36,2011-02-20 14:08:00,2011-09-05 15:19:00,1249,United Kingdom,197,578.18
13745,162,2,777.36,2010-06-11 17:19:00,2011-06-30 16:43:00,1146,United Kingdom,383,388.68
13746,414,1,176.69,2010-10-22 11:55:00,2010-10-22 11:55:00,83,United Kingdom,0,176.69
13747,374,2,249.4,2010-10-11 09:15:00,2010-12-01 10:37:00,68,United Kingdom,51,124.7
13748,96,9,2268.35,2009-12-01 16:44:00,2011-09-05 09:45:00,1108,United Kingdom,642,252.04
13750,54,11,3602.18,2010-04-01 14:49:00,2011-10-17 12:16:00,1370,United Kingdom,563,327.47
13751,288,1,296.25,2011-02-24 15:56:00,2011-02-24 15:56:00,152,United Kingdom,0,296.25
13752,124,7,1590.73,2010-06-30 10:23:00,2011-08-07 14:16:00,1007,United Kingdom,403,227.25
13753,288,4,2094.57,2009-12-03 10:20:00,2011-02-25 12:48:00,1450,United Kingdom,449,523.64
13754,152,3,447.05,2010-09-28 15:29:00,2011-07-11 11:51:00,315,United Kingdom,285,149.02
13755,4,9,2161.35,2011-10-07 15:45:00,2011-12-06 12:26:00,1264,United Kingdom,59,240.15
13756,2,23,9207.5,2009-12-15 15:18:00,2011-12-07 16:44:00,5441,United Kingdom,722,400.33
13757,675,1,195.55,2010-02-03 12:37:00,2010-02-03 12:37:00,54,United Kingdom,0,195.55
13758,12,15,9416.98,2009-12-01 10:06:00,2011-11-28 11:11:00,5068,United Kingdom,727,627.8
13759,33,2,659.41,2011-09-29 15:40:00,2011-11-06 14:47:00,287,United Kingdom,37,329.7
13760,54,5,1363.64,2010-04-25 13:10:00,2011-10-16 16:13:00,623,United Kingdom,539,272.73
13761,50,6,1952.17,2010-02-21 11:08:00,2011-10-20 14:01:00,1079,United Kingdom,606,325.36
13762,219,5,2472.48,2010-01-10 12:13:00,2011-05-05 09:15:00,2608,United Kingdom,479,494.5
13763,63,3,5217.44,2010-09-30 17:39:00,2011-10-07 15:13:00,3224,United Kingdom,371,1739.15
13764,71,6,2953.26,2010-03-07 12:56:00,2011-09-30 12:03:00,2099,United Kingdom,571,492.21
13765,653,1,352.82,2010-02-24 13:46:00,2010-02-24 13:46:00,297,United Kingdom,0,352.82
13766,495,1,190.35,2010-08-01 14:25:00,2010-08-01 14:25:00,137,United Kingdom,0,190.35
13767,2,73,35540.53,2009-12-01 10:52:00,2011-12-07 15:00:00,15235,United Kingdom,736,486.86
13768,727,2,875.97,2009-12-09 10:25:00,2009-12-13 10:41:00,373,United Kingdom,4,437.98
13769,2,20,5800.42,2009-12-16 11:59:00,2011-12-07 15:08:00,2574,United Kingdom,721,290.02
13770,422,4,785.37,2009-12-09 14:44:00,2010-10-13 15:10:00,468,United Kingdom,308,196.34
13771,64,9,5728.82,2010-02-25 12:37:00,2011-10-06 14:18:00,3140,United Kingdom,588,636.54
13772,34,8,3114.22,2010-02-23 13:55:00,2011-11-06 11:43:00,1456,United Kingdom,620,389.28
13773,397,2,301.54,2010-02-18 10:27:00,2010-11-08 11:49:00,174,United Kingdom,263,150.77
13774,82,1,345.0,2011-09-19 12:06:00,2011-09-19 12:06:00,192,United Kingdom,0,345.0
13775,591,1,1049.66,2010-04-28 12:15:00,2010-04-28 12:15:00,455,United Kingdom,0,1049.66
13776,428,2,623.98,2010-10-07 16:07:00,2010-10-07 16:11:00,2,United Kingdom,0,311.99
13777,1,61,56478.42,2009-12-02 09:47:00,2011-12-09 12:25:00,26742,United Kingdom,737,925.88
13778,103,4,1124.49,2010-05-23 13:34:00,2011-08-28 15:25:00,511,United Kingdom,462,281.12
13779,516,1,161.13,2010-07-12 11:24:00,2010-07-12 11:24:00,53,United Kingdom,0,161.13
13780,7,3,735.82,2010-10-28 19:51:00,2011-12-02 13:49:00,481,United Kingdom,399,245.27
13781,251,3,778.83,2009-12-18 15:46:00,2011-04-03 12:08:00,300,United Kingdom,470,259.61
13782,13,13,1793.72,2009-12-06 12:52:00,2011-11-27 11:54:00,649,United Kingdom,720,137.98
13783,488,4,1542.09,2010-02-04 13:47:00,2010-08-09 09:23:00,3437,United Kingdom,185,385.52
13784,10,14,2910.23,2010-09-15 12:27:00,2011-11-30 09:33:00,2827,United Kingdom,440,207.87
13785,429,4,542.49,2010-09-05 16:01:00,2010-10-07 09:25:00,151,United Kingdom,31,135.62
13786,367,6,3358.94,2009-12-03 15:32:00,2010-12-07 13:53:00,1652,United Kingdom,368,559.82
13787,76,6,1222.5,2010-01-14 10:13:00,2011-09-25 12:06:00,998,United Kingdom,619,203.75
13788,505,1,3.75,2010-07-22 15:50:00,2010-07-22 15:50:00,1,United Kingdom,0,3.75
13789,388,1,239.46,2010-11-16 15:31:00,2010-11-16 15:31:00,258,United Kingdom,0,239.46
13790,4,1,348.8,2011-12-05 15:48:00,2011-12-05 15:48:00,748,United Kingdom,0,348.8
13791,128,2,1516.0,2011-06-24 16:38:00,2011-08-04 11:44:00,1200,United Kingdom,40,758.0
13792,66,3,383.95,2010-10-13 11:05:00,2011-10-04 14:31:00,156,United Kingdom,356,127.98
13793,647,1,96.0,2010-03-03 08:25:00,2010-03-03 08:25:00,52,United Kingdom,0,96.0
13794,547,1,126.03,2010-06-11 12:30:00,2010-06-11 12:30:00,63,United Kingdom,0,126.03
13795,388,4,836.3,2010-03-12 12:44:00,2010-11-16 17:25:00,1250,United Kingdom,249,209.08
13796,499,1,289.7,2010-07-28 14:45:00,2010-07-28 14:45:00,218,United Kingdom,0,289.7
13797,437,3,1179.45,2010-03-02 12:17:00,2010-09-29 10:34:00,573,United Kingdom,210,393.15
13798,1,110,75836.87,2009-12-08 16:21:00,2011-12-08 15:51:00,48347,United Kingdom,729,689.43
13799,117,9,2803.57,2010-03-05 16:39:00,2011-08-15 12:07:00,1539,United Kingdom,527,311.51
13800,310,3,1679.56,2009-12-03 10:03:00,2011-02-03 12:27:00,891,United Kingdom,427,559.85
13801,67,1,324.8,2011-10-04 10:15:00,2011-10-04 10:15:00,168,United Kingdom,0,324.8
13802,139,19,26259.11,2010-02-16 10:11:00,2011-07-24 10:54:00,14129,United Kingdom,523,1382.06
13803,255,3,1338.91,2010-03-31 10:00:00,2011-03-29 12:57:00,831,United Kingdom,363,446.3
13804,31,9,3208.52,2010-09-29 10:26:00,2011-11-09 12:32:00,1833,United Kingdom,406,356.5
13805,52,2,924.6,2011-08-02 15:29:00,2011-10-18 14:50:00,1900,United Kingdom,76,462.3
13806,64,1,256.38,2011-10-07 11:43:00,2011-10-07 11:43:00,56,United Kingdom,0,256.38
13807,367,3,534.8,2009-12-04 12:41:00,2010-12-07 15:48:00,152,United Kingdom,368,178.27
13808,6,5,1747.66,2011-09-04 12:07:00,2011-12-04 12:18:00,782,United Kingdom,91,349.53
13809,305,3,679.7,2010-09-05 11:42:00,2011-02-07 13:15:00,281,Cyprus,155,226.57
13810,29,3,1499.01,2011-10-14 12:57:00,2011-11-11 08:33:00,312,Germany,27,499.67
13811,184,3,814.5,2011-04-14 18:40:00,2011-06-09 09:54:00,68,Germany,55,271.5
13812,42,3,539.0,2011-08-26 12:54:00,2011-10-28 14:27:00,333,Germany,63,179.67
13813,40,8,2765.47,2009-12-06 10:16:00,2011-10-31 10:38:00,1292,Germany,694,345.68
13814,92,3,2257.32,2010-06-30 14:12:00,2011-09-08 13:48:00,1214,Germany,434,752.44
13815,22,8,7475.74,2010-02-12 10:26:00,2011-11-17 14:19:00,5381,Germany,643,934.47
13816,24,2,571.67,2011-10-06 14:37:00,2011-11-16 08:38:00,269,Germany,40,285.83
13817,29,2,382.98,2010-12-23 11:46:00,2011-11-10 17:49:00,211,Germany,322,191.49
13818,430,1,61.28,2010-10-06 12:35:00,2010-10-06 12:35:00,60,United Kingdom,0,61.28
13819,302,6,2642.35,2009-12-01 16:18:00,2011-02-11 10:38:00,2309,United Kingdom,436,440.39
13820,418,3,660.65,2010-01-28 12:26:00,2010-10-17 13:46:00,287,United Kingdom,262,220.22
13821,145,6,1410.73,2010-01-04 13:36:00,2011-07-18 09:49:00,483,United Kingdom,559,235.12
13822,6,2,632.0,2011-10-30 15:55:00,2011-12-04 12:13:00,611,United Kingdom,34,316.0
13823,19,7,3403.45,2009-12-15 14:34:00,2011-11-21 10:22:00,1564,United Kingdom,705,486.21
13824,33,12,3314.76,2010-03-12 15:17:00,2011-11-07 12:41:00,1442,United Kingdom,604,276.23
13825,622,2,255.59,2009-12-09 14:30:00,2010-03-28 11:02:00,182,United Kingdom,108,127.8
13826,176,1,189.5,2011-06-16 13:48:00,2011-06-16 13:48:00,82,United Kingdom,0,189.5
